Symbol	RAPdb	MSU	Name
OsSTA272	None	LOC_Os12g04340	mature_anther-preferentially_expressed_genes
OsSTA273	Os12g0163000	LOC_Os12g06570	mature_anther-preferentially_expressed_genes
OsSTA274	Os12g0164600	LOC_Os12g06780	mature_anther-preferentially_expressed_genes
OsSTA275	Os12g0178250	LOC_Os12g07840	mature_anther-preferentially_expressed_genes
OsSTA276	Os12g0178633	LOC_Os12g07874	mature_anther-preferentially_expressed_genes
OsSTA277	Os12g0203000	LOC_Os12g10190	mature_anther-preferentially_expressed_genes
OsSTA278	Os12g0288000	LOC_Os12g18960	mature_anther-preferentially_expressed_genes
OsSTA279	Os12g0415000	LOC_Os12g22630	mature_anther-preferentially_expressed_genes
OsSTA28	Os01g0700200	LOC_Os01g50470	mature_anther-preferentially_expressed_genes
OsSTA280	Os12g0420000	LOC_Os12g23150	mature_anther-preferentially_expressed_genes
OsSTA281	Os12g0420300	LOC_Os12g23190	mature_anther-preferentially_expressed_genes
OsSTA282	Os12g0468500	LOC_Os12g28260	mature_anther-preferentially_expressed_genes
OsSTA283	Os12g0500900	LOC_Os12g31670	mature_anther-preferentially_expressed_genes
OsSTA284	None	LOC_Os12g32310	mature_anther-preferentially_expressed_genes
OsSTA285	Os12g0509600	LOC_Os12g32520	mature_anther-preferentially_expressed_genes
OsSTA286	Os12g0570500	LOC_Os12g38260	mature_anther-preferentially_expressed_genes
OsSTA287	Os12g0577700	LOC_Os12g38860	mature_anther-preferentially_expressed_genes
OsSTA288	Os12g0606600	LOC_Os12g41350	mature_anther-preferentially_expressed_genes
OsSTA289	Os12g0611000	LOC_Os12g41700	mature_anther-preferentially_expressed_genes
OsSTA29	Os01g0713600	LOC_Os01g51610	mature_anther-preferentially_expressed_genes
OsSTA290	Os12g0621500	LOC_Os12g42660	mature_anther-preferentially_expressed_genes
OsSTA291	Os12g0640500	LOC_Os12g44300	mature_anther-preferentially_expressed_genes
OsSTA3	Os01g0136200	LOC_Os01g04380	mature_anther-preferentially_expressed_genes
OsSTA30	Os01g0715400	LOC_Os01g51754	mature_anther-preferentially_expressed_genes
OsSTA31	Os01g0720800	LOC_Os01g52270	mature_anther-preferentially_expressed_genes
OsSTA32	Os01g0749000	LOC_Os01g54520	mature_anther-preferentially_expressed_genes
OsSTA33	Os01g0764200	LOC_Os01g55850	mature_anther-preferentially_expressed_genes
OsSTA34	Os01g0772400	LOC_Os01g56560	mature_anther-preferentially_expressed_genes
OsSTA35	Os01g0774500	LOC_Os01g56764	mature_anther-preferentially_expressed_genes
OsSTA36	Os01g0848700	LOC_Os01g62950	mature_anther-preferentially_expressed_genes
OsSTA37	Os01g0881100	LOC_Os01g65860	mature_anther-preferentially_expressed_genes
OsSTA38	Os01g0886600	LOC_Os01g66330	mature_anther-preferentially_expressed_genes
OsSTA39	Os01g0891000	LOC_Os01g66700	mature_anther-preferentially_expressed_genes
OsSTA4	Os01g0147300	LOC_Os01g05430	mature_anther-preferentially_expressed_genes
OsSTA40	Os01g0892800	LOC_Os01g66860	mature_anther-preferentially_expressed_genes
OsSTA41	Os01g0925600	LOC_Os01g70120	mature_anther-preferentially_expressed_genes
OsSTA42	Os01g0932500	LOC_Os01g70660	mature_anther-preferentially_expressed_genes
OsSTA43	Os01g0936700	LOC_Os01g71040	mature_anther-preferentially_expressed_genes
OsSTA44	Os01g0946300	LOC_Os01g71800	mature_anther-preferentially_expressed_genes
OsSTA45	Os01g0971600	LOC_Os01g74000	mature_anther-preferentially_expressed_genes
OsSTA46	Os02g0110100	LOC_Os02g01990	mature_anther-preferentially_expressed_genes
OsSTA47	Os02g0138900	LOC_Os02g04630	mature_anther-preferentially_expressed_genes
OsSTA48	Os02g0160100	LOC_Os02g06510	mature_anther-preferentially_expressed_genes
OsSTA49	Os02g0179000	LOC_Os02g08240	mature_anther-preferentially_expressed_genes
OsSTA5	Os01g0178700	LOC_Os01g08340	mature_anther-preferentially_expressed_genes
OsSTA50	Os02g0188500	LOC_Os02g09530	mature_anther-preferentially_expressed_genes
OsSTA51	Os02g0191600	LOC_Os02g09830	mature_anther-preferentially_expressed_genes
OsSTA52	Os02g0193400	LOC_Os02g10000	mature_anther-preferentially_expressed_genes
OsSTA53	Os02g0197900	LOC_Os02g10440	mature_anther-preferentially_expressed_genes
OsSTA54	Os02g0199800	LOC_Os02g10630	mature_anther-preferentially_expressed_genes
OsSTA55	Os02g0229600	LOC_Os02g13580	mature_anther-preferentially_expressed_genes
OsSTA56	Os02g0244000	LOC_Os02g14710	mature_anther-preferentially_expressed_genes
OsSTA57	None	LOC_Os02g17630	mature_anther-preferentially_expressed_genes
OsSTA58	Os02g0308300	LOC_Os02g20530	mature_anther-preferentially_expressed_genes
OsSTA59	None	LOC_Os02g31950	mature_anther-preferentially_expressed_genes
OsSTA6	Os01g0193400	LOC_Os01g09730	mature_anther-preferentially_expressed_genes
OsSTA60	None	LOC_Os02g32020	mature_anther-preferentially_expressed_genes
OsSTA61	Os02g0520100	LOC_Os02g32060	mature_anther-preferentially_expressed_genes
OsSTA62	None	LOC_Os02g33410	mature_anther-preferentially_expressed_genes
OsSTA63	Os02g0541900	LOC_Os02g33740	mature_anther-preferentially_expressed_genes
OsSTA64	Os02g0543200	LOC_Os02g33840	mature_anther-preferentially_expressed_genes
OsSTA65	Os02g0565400	LOC_Os02g35750	mature_anther-preferentially_expressed_genes
OsSTA66	Os02g0579600	LOC_Os02g36924	mature_anther-preferentially_expressed_genes
OsSTA67	Os02g0634100	LOC_Os02g42280	mature_anther-preferentially_expressed_genes
OsSTA68	Os02g0655500	LOC_Os02g43840	mature_anther-preferentially_expressed_genes
OsSTA69	Os02g0661500	LOC_Os02g44270	mature_anther-preferentially_expressed_genes
OsSTA7	Os01g0206700	LOC_Os01g10890	mature_anther-preferentially_expressed_genes
OsSTA70	Os02g0663300	LOC_Os02g44380	mature_anther-preferentially_expressed_genes
OsSTA71	Os02g0714300	LOC_Os02g48370	mature_anther-preferentially_expressed_genes
OsSTA72	Os02g0724500	LOC_Os02g49260	mature_anther-preferentially_expressed_genes
OsSTA73	Os02g0730000	LOC_Os02g49720	mature_anther-preferentially_expressed_genes
OsSTA74	Os02g0730600	LOC_Os02g49790	mature_anther-preferentially_expressed_genes
OsSTA75	Os02g0732400	LOC_Os02g49970	mature_anther-preferentially_expressed_genes
OsSTA76	Os02g0735000	LOC_Os02g50220	mature_anther-preferentially_expressed_genes
OsSTA77	None	LOC_Os02g51310	mature_anther-preferentially_expressed_genes
OsSTA78	Os02g0753500	LOC_Os02g51730	mature_anther-preferentially_expressed_genes
OsSTA79	Os02g0764400	LOC_Os02g52640	mature_anther-preferentially_expressed_genes
OsSTA8	Os01g0211800	LOC_Os01g11350	mature_anther-preferentially_expressed_genes
OsSTA80	Os02g0780500	LOC_Os02g53990	mature_anther-preferentially_expressed_genes
OsSTA81	Os02g0781900	LOC_Os02g54100	mature_anther-preferentially_expressed_genes
OsSTA82	Os02g0796600	LOC_Os02g55330	mature_anther-preferentially_expressed_genes
OsSTA83	Os02g0823900	LOC_Os02g57790	mature_anther-preferentially_expressed_genes
OsSTA84	Os02g0830000	LOC_Os02g58330	mature_anther-preferentially_expressed_genes
OsSTA85	Os02g0833500	LOC_Os02g58660	mature_anther-preferentially_expressed_genes
OsSTA86	Os03g0119100	LOC_Os03g02740	mature_anther-preferentially_expressed_genes
OsSTA87	Os03g0124100	LOC_Os03g03270	mature_anther-preferentially_expressed_genes
OsSTA88	Os03g0125800	LOC_Os03g03430	mature_anther-preferentially_expressed_genes
OsSTA89	Os03g0138600	LOC_Os03g04560	mature_anther-preferentially_expressed_genes
OsSTA9	Os01g0234900	LOC_Os01g13370	mature_anther-preferentially_expressed_genes
OsSTA90	Os03g0164800	LOC_Os03g06890	mature_anther-preferentially_expressed_genes
OsSTA91	Os03g0167200	LOC_Os03g07110	mature_anther-preferentially_expressed_genes
OsSTA92	Os03g0176800	LOC_Os03g07970	mature_anther-preferentially_expressed_genes
OsSTA93	Os03g0191800	LOC_Os03g09160	mature_anther-preferentially_expressed_genes
OsSTA94	None	LOC_Os03g10550	mature_anther-preferentially_expressed_genes
OsSTA95	None	LOC_Os03g16840	mature_anther-preferentially_expressed_genes
OsSTA96	Os03g0281100	LOC_Os03g17250	mature_anther-preferentially_expressed_genes
OsSTA97	Os03g0294700	LOC_Os03g18360	mature_anther-preferentially_expressed_genes
OsSTA98	Os03g0320000	LOC_Os03g20410	mature_anther-preferentially_expressed_genes
OsSTA99	Os03g0353600	LOC_Os03g23030	mature_anther-preferentially_expressed_genes
OsSTP1	Os04g0452700	LOC_Os04g37980	monosaccharide_transporter_genes
OsSTP10	Os02g0573500	LOC_Os02g36414	monosaccharide_transporter_genes
OsSTP11	Os02g0574000	LOC_Os02g36440	monosaccharide_transporter_genes
OsSTP12	Os02g0574100	LOC_Os02g36450	monosaccharide_transporter_genes
OsSTP13	Os03g0101300	LOC_Os03g01170	monosaccharide_transporter_genes
OsSTP14	Os04g0452600	LOC_Os04g37970	monosaccharide_transporter_genes
OsSTP15	Os04g0453200	LOC_Os04g37990	monosaccharide_transporter_genes
OsSTP16	Os04g0453300	LOC_Os04g38010	monosaccharide_transporter_genes
OsSTP17	Os04g0453400	LOC_Os04g38026	monosaccharide_transporter_genes
OsSTP18	Os04g0454200	LOC_Os04g38220	monosaccharide_transporter_genes
OsSTP19	Os06g0141100	LOC_Os06g04900	monosaccharide_transporter_genes
OsSTP2	Os03g0594400	LOC_Os03g39710	monosaccharide_transporter_genes
OsSTP20	Os07g0131200	LOC_Os07g03910	monosaccharide_transporter_genes
OsSTP21	Os07g0131600	LOC_Os07g03960	monosaccharide_transporter_genes
OsSTP22	Os07g0206600	LOC_Os07g10590	monosaccharide_transporter_genes
OsSTP23	Os09g0268300	LOC_Os09g09520	monosaccharide_transporter_genes
OsSTP24	Os09g0297300	LOC_Os09g12590	monosaccharide_transporter_genes
OsSTP25	Os09g0322000	LOC_Os09g15330	monosaccharide_transporter_genes
OsSTP26	Os09g0416200	LOC_Os09g24924	monosaccharide_transporter_genes
OsSTP27	Os10g0561300	LOC_Os10g41190	monosaccharide_transporter_genes
OsSTP28	Os11g0594000	LOC_Os11g38160	monosaccharide_transporter_genes
OsSTP3	Os07g0106200	LOC_Os07g01560	monosaccharide_transporter_genes
OsSTP4	Os03g0218400	LOC_Os03g11900	monosaccharide_transporter_genes
OsSTP5	Os08g0178200	LOC_Os08g08070	monosaccharide_transporter_genes
OsSTP6	Os07g0559700	LOC_Os07g37320	monosaccharide_transporter_genes
OsSTP7	Os01g0567600	LOC_Os01g38680	monosaccharide_transporter_genes
OsSTP8	Os01g0567500	LOC_Os01g38670	monosaccharide_transporter_genes
OsSTP9	Os02g0160400	LOC_Os02g06540	monosaccharide_transporter_genes
OsTBL1	Os12g0106300	LOC_Os12g01560	Trichome_Birefringence_Like_proteins
OsTBL10	Os11g0104800	LOC_Os11g01370	Trichome_Birefringence_Like_proteins
OsTBL11	Os05g0470000	LOC_Os05g39350	Trichome_Birefringence_Like_proteins
OsTBL12	Os01g0830700	LOC_Os01g61460	Trichome_Birefringence_Like_proteins
OsTBL13	Os05g0354400	LOC_Os05g28630	Trichome_Birefringence_Like_proteins
OsTBL14	Os07g0693600	LOC_Os07g49280	Trichome_Birefringence_Like_proteins
OsTBL15	Os03g0291800	LOC_Os03g18140	Trichome_Birefringence_Like_proteins
OsTBL16	Os01g0614300	LOC_Os01g42810	Trichome_Birefringence_Like_proteins
OsTBL17	Os05g0587700	LOC_Os05g51020	Trichome_Birefringence_Like_proteins
OsTBL18	Os03g0290900	LOC_Os03g18110	Trichome_Birefringence_Like_proteins
OsTBL19	Os01g0217000	LOC_Os01g11810	Trichome_Birefringence_Like_proteins
OsTBL2	Os11g0107000	LOC_Os11g01570	Trichome_Birefringence_Like_proteins
OsTBL20	Os06g0531400	LOC_Os06g34060	Trichome_Birefringence_Like_proteins
OsTBL21	Os01g0652100	LOC_Os01g46350	Trichome_Birefringence_Like_proteins
OsTBL22	Os11g0148200	LOC_Os11g05080	Trichome_Birefringence_Like_proteins
OsTBL23	Os12g0145400	LOC_Os12g05080	Trichome_Birefringence_Like_proteins
OsTBL24	Os07g0656000	LOC_Os07g46230	Trichome_Birefringence_Like_proteins
OsTBL25	Os01g0495200	LOC_Os01g30970	Trichome_Birefringence_Like_proteins
OsTBL26	Os01g0880400	LOC_Os01g65800	Trichome_Birefringence_Like_proteins
OsTBL27	Os05g0426300	LOC_Os05g35190	Trichome_Birefringence_Like_proteins
OsTBL28	Os03g0307700	LOC_Os03g19470	Trichome_Birefringence_Like_proteins
OsTBL29	Os06g0659400	LOC_Os06g44900	Trichome_Birefringence_Like_proteins
OsTBL3	Os03g0817500	LOC_Os03g60300	Trichome_Birefringence_Like_proteins
OsTBL30	Os04g0508000	LOC_Os04g42900	Trichome_Birefringence_Like_proteins
OsTBL31	Os02g0773732	LOC_Os02g53380	Trichome_Birefringence_Like_proteins
OsTBL32	Os06g0207500	LOC_Os06g10560	Trichome_Birefringence_Like_proteins
OsTBL33	Os12g0516800	LOC_Os12g33194	Trichome_Birefringence_Like_proteins
OsTBL34	Os12g0554100	LOC_Os12g36750	Trichome_Birefringence_Like_proteins
OsTBL35	Os11g0241900	LOC_Os11g13800	Trichome_Birefringence_Like_proteins
OsTBL36	Os09g0397400	LOC_Os09g23360	Trichome_Birefringence_Like_proteins
OsTBL37	Os07g0498900	LOC_Os07g31550	Trichome_Birefringence_Like_proteins
OsTBL38	Os02g0117900	LOC_Os02g02580	Trichome_Birefringence_Like_proteins
OsTBL39	Os01g0914800	LOC_Os01g68630	Trichome_Birefringence_Like_proteins
OsTBL4	Os05g0356700	LOC_Os05g28830	Trichome_Birefringence_Like_proteins
OsTBL40	Os06g0235200	LOC_Os06g12870	Trichome_Birefringence_Like_proteins
OsTBL41	Os09g0375300	LOC_Os09g20850	Trichome_Birefringence_Like_proteins
OsTBL42	Os06g0234800	LOC_Os06g12830	Trichome_Birefringence_Like_proteins
OsTBL43	Os06g0235000	LOC_Os06g12850	Trichome_Birefringence_Like_proteins
OsTBL44	Os06g0235100	LOC_Os06g12860	Trichome_Birefringence_Like_proteins
OsTBL45	Os06g0234900	LOC_Os06g12840	Trichome_Birefringence_Like_proteins
OsTBL46	Os07g0255900	LOC_Os07g15230	Trichome_Birefringence_Like_proteins
OsTBL47	Os07g0256700	LOC_Os07g15320	Trichome_Birefringence_Like_proteins
OsTBL48	Os05g0214900	LOC_Os05g12380	Trichome_Birefringence_Like_proteins
OsTBL49	Os06g0524400	LOC_Os06g33330	Trichome_Birefringence_Like_proteins
OsTBL5	Os03g0817900	LOC_Os03g60350	Trichome_Birefringence_Like_proteins
OsTBL50	Os06g0234300	LOC_Os06g12800	Trichome_Birefringence_Like_proteins
OsTBL51	Os06g0234400	LOC_Os06g12810	Trichome_Birefringence_Like_proteins
OsTBL52	Os06g0234600	LOC_Os06g12820	Trichome_Birefringence_Like_proteins
OsTBL53	Os04g0465432	LOC_Os04g39130	Trichome_Birefringence_Like_proteins
OsTBL54	Os02g0729100	LOC_Os02g49650	Trichome_Birefringence_Like_proteins
OsTBL55	Os02g0729200	LOC_Os02g49660	Trichome_Birefringence_Like_proteins
OsTBL56	Os06g0273700	LOC_Os06g16250	Trichome_Birefringence_Like_proteins
OsTBL57	Os01g0652800	LOC_Os01g46400	Trichome_Birefringence_Like_proteins
OsTBL58	Os01g0653100	LOC_Os01g46410	Trichome_Birefringence_Like_proteins
OsTBL59	Os06g0273200	LOC_Os06g16200	Trichome_Birefringence_Like_proteins
OsTBL6	Os03g0817800	LOC_Os03g60340	Trichome_Birefringence_Like_proteins
OsTBL60	Os06g0273500	LOC_Os06g16240	Trichome_Birefringence_Like_proteins
OsTBL61	Os06g0272800	LOC_Os06g16170	Trichome_Birefringence_Like_proteins
OsTBL62	Os06g0266000	LOC_Os06g15560	Trichome_Birefringence_Like_proteins
OsTBL63	Os11g0586800|Os11g0586825	LOC_Os11g37630	Trichome_Birefringence_Like_proteins
OsTBL64	Os06g0272700	LOC_Os06g16150	Trichome_Birefringence_Like_proteins
OsTBL65	Os06g0272800|Os06g0272850	LOC_Os06g16160	Trichome_Birefringence_Like_proteins
OsTBL66	Os06g0266133	LOC_Os06g15580	Trichome_Birefringence_Like_proteins
OsTBL7	None	LOC_Os04g58340	Trichome_Birefringence_Like_proteins
OsTBL8	Os03g0291200	LOC_Os03g18120	Trichome_Birefringence_Like_proteins
OsTBL9	Os12g0104700	LOC_Os12g01380	Trichome_Birefringence_Like_proteins
OsTCP17	Os04g0526000	LOC_Os04g44440	OSTCP
OsTCP18	Os05g0513100	LOC_Os05g43760	OSTCP
OsTCP19	Os06g0226700	LOC_Os06g12230	OSTCP
OsTCP21	Os07g0152000	LOC_Os07g05720	OSTCP
OsTCP22|OsTCP15	Os08g0432300	LOC_Os08g33530	OSTCP
OsTCP25	Os09g0521300	LOC_Os09g34950	OSTCP
OsTCP28	Os12g0173300	LOC_Os12g07480	OSTCP
OsTCP5	Os01g0763200	LOC_Os01g55750	OSTCP
OsTCP6	Os01g0924400	LOC_Os01g69980	OSTCP
OsTCP7	Os02g0635800	LOC_Os02g42380	OSTCP
OsTCP9	Os02g0747400	LOC_Os02g51280	OSTCP
OsTET1	Os01g0977100	LOC_Os01g74570	tetraspanin_family
OsTET10	Os06g0653100	LOC_Os06g44310	tetraspanin_family
OsTET11	Os08g0260600	LOC_Os08g16050	tetraspanin_family
OsTET12	Os08g0443800	LOC_Os08g34460	tetraspanin_family
OsTET13	Os09g0425900	LOC_Os09g25760	tetraspanin_family
OsTET14	Os10g0503600	LOC_Os10g35980	tetraspanin_family
OsTET15	Os12g0249100	LOC_Os12g14580	tetraspanin_family
OsTET2	Os02g0219800	LOC_Os02g12750	tetraspanin_family
OsTET3	Os02g0728800	LOC_Os02g49630	tetraspanin_family
OsTET4	Os03g0100020	LOC_Os03g01012	tetraspanin_family
OsTET5	Os03g0853000	LOC_Os03g63600	tetraspanin_family
OsTET6	Os03g0853200	LOC_Os03g63620	tetraspanin_family
OsTET7	Os05g0122800	LOC_Os05g03140	tetraspanin_family
OsTET8	Os05g0126100	LOC_Os05g03530	tetraspanin_family
OsTET9	Os06g0572400	LOC_Os06g37510	tetraspanin_family
OsTIFY11e|OsJAZ13	Os10g0391400	LOC_Os10g25230	TIFY
OsTIFY11f|OsJAZ14	Os10g0391801	LOC_Os10g25250	TIFY
OsTIFY11g|OsJAZ15	Os03g0396500	LOC_Os03g27900	TIFY
OsTIFY1a	Os03g0684000	LOC_Os03g47970	TIFY
OsTIFY1b	Os03g0734900	LOC_Os03g52450	TIFY
OsTIFY2a	Os02g0148500	LOC_Os02g05510	TIFY
OsTIFY2b	Os06g0698900	LOC_Os06g48534	TIFY
OsTIFY5|OsJAZ2	Os07g0153000	LOC_Os07g05830	TIFY
OsTIFY8	Os02g0732400	LOC_Os02g49970	TIFY
OsTLP1|OsTLP1a|OsTLP1b|OsTLP1c	Os05g0437900	LOC_Os05g36190	OSTLP
OsTLP10|OsTLP10a|OsTLP10b	Os05g0514300	LOC_Os05g43850	OSTLP
OsTLP11	Os05g0560400	LOC_Os05g48670	OSTLP
OsTLP12	Os01g0759100	LOC_Os01g55430	OSTLP
OsTLP13	Os02g0179400	LOC_Os02g08310	OSTLP
OsTLP14	Os03g0351400	LOC_Os03g22800	OSTLP
OsTLP2|OsTLP2a|OsTLP2b	Os08g0103300	LOC_Os08g01290	OSTLP
OsTLP3	Os04g0687900	LOC_Os04g59130	OSTLP
OsTLP4	Os12g0163400	LOC_Os12g06630	OSTLP
OsTLP5	Os01g0866800	LOC_Os01g64700	OSTLP
OsTLP6	Os11g0163600	LOC_Os11g06420	OSTLP
OsTLP7	Os07g0667000	LOC_Os07g47110	OSTLP
OsTLP8|OsTLP8a|OsTLP8b|OsTLP8c|OsTLP8d	Os02g0705300	LOC_Os02g47640	OSTLP
OsTLP9|OsTLP9a|OsTLP9b|OsTLP9c	Os01g0674500	LOC_Os01g48370	OSTLP
OsTTN5	Os02g0327100	LOC_Os02g22140	ADP-ribosylation_factors
OsUBC1	Os10g0536000	LOC_Os10g39120	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC10	Os10g0447100	LOC_Os10g31000	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC11	Os01g0839700	LOC_Os01g62244	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC12	Os05g0460200	LOC_Os05g38550	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC13	Os02g0120600	LOC_Os02g02830	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC14	Os01g0658400	LOC_Os01g46926	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC15	Os02g0261100	LOC_Os02g16040	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC16	Os04g0667800	LOC_Os04g57220	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC17	Os06g0506600	LOC_Os06g30970	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC18	Os09g0293400	LOC_Os09g12230	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC2	Os03g0123100	LOC_Os03g03130	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC22	Os01g0819500	LOC_Os01g60410	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC23	Os01g0819400	LOC_Os01g60360	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC25	Os03g0681400	LOC_Os03g47770	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC26	Os12g0636800	LOC_Os12g44000	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC27	Os01g0273100	LOC_Os01g16650	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC3	Os04g0580400	LOC_Os04g49130	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC32	Os02g0634800	LOC_Os02g42314	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC33	Os06g0660700	LOC_Os06g45000	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC34	Os01g0125900	LOC_Os01g03520	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC35	Os05g0557700	LOC_Os05g48390	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC36	Os05g0153066|Os05g0153132	LOC_Os05g06120	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC37	Os01g0233900	LOC_Os01g13280	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC39	Os01g0677500	LOC_Os01g48580	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC4	Os10g0190000	LOC_Os10g11260	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC40	Os09g0294300	LOC_Os09g12310	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC41	Os05g0557600	LOC_Os05g48380	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC42	Os01g0232500	LOC_Os01g13170	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC43	Os05g0232500	LOC_Os05g14300	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC44	Os01g0925800	LOC_Os01g70140	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC45	Os03g0308000	LOC_Os03g19500	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC46	Os06g0193000	LOC_Os06g09330	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC47	Os01g0673600	LOC_Os01g48280	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC48	Os01g0605300	LOC_Os01g42040	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC5	Os08g0374100	LOC_Os08g28680	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC6	Os09g0321900	LOC_Os09g15320	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC7	Os07g0166800	LOC_Os07g07240	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC8	Os05g0182500	LOC_Os05g08960	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUBC9	Os03g0791800	LOC_Os03g57790	Ubiquitin-Conjugating_Enzyme_Gene_Family
OsUGE1	Os05g0595100	LOC_Os05g51670	OSUGE
OsUGE2	Os08g0374800	LOC_Os08g28730	OSUGE
OsUGE3	Os09g0526700	LOC_Os09g35800	OSUGE
OsUGE4	Os09g0323000	LOC_Os09g15420	OSUGE
OsUXS1	Os01g0315800	LOC_Os01g21320	UXS
OsUXS2	Os03g0280800	LOC_Os03g17230	UXS
OsUXS4	None	None	UXS
OsUXS5	Os05g0363200	LOC_Os05g29990	UXS
OsUXS6	Os07g0674100	LOC_Os07g47700	UXS
OsVDAC1	Os09g0361400|Os09g0361500	LOC_Os09g19734	voltage_dependent_anion_channel
OsVDAC2	Os05g0536200	LOC_Os05g45950	voltage_dependent_anion_channel
OsVDAC3	Os01g0588200	LOC_Os01g40570	voltage_dependent_anion_channel
OsVDAC4	Os01g0715500	LOC_Os01g51770	voltage_dependent_anion_channel
OsVDAC5	Os03g0202200	LOC_Os03g10510	voltage_dependent_anion_channel
OsVDAC6	Os03g0137500	LOC_Os03g04460	voltage_dependent_anion_channel
OsVDAC7	Os01g0276200	LOC_Os01g16910	voltage_dependent_anion_channel
OsVDAC8	Os03g0323800	LOC_Os03g20750	voltage_dependent_anion_channel
OsVQ1	Os01g0278000	LOC_Os01g17050	OSVQ
OsVQ10	Os03g0319000	LOC_Os03g20330	OSVQ
OsVQ11	Os03g0320600	LOC_Os03g20440	OSVQ
OsVQ12	Os03g0387300	LOC_Os03g26990	OSVQ
OsVQ13	Os03g0676400	LOC_Os03g47280	OSVQ
OsVQ15	Os04g0417600	LOC_Os04g34050	OSVQ
OsVQ16	Os04g0645200	LOC_Os04g55240	OSVQ
OsVQ17	Os04g0665900	LOC_Os04g57030	OSVQ
OsVQ18	Os05g0211700	LOC_Os05g12090	OSVQ
OsVQ19	Os05g0390800	LOC_Os05g32460	OSVQ
OsVQ2	Os01g0653300	LOC_Os01g46440	OSVQ
OsVQ20	Os05g0491700	LOC_Os05g41250	OSVQ
OsVQ21	Os05g0519000	LOC_Os05g44270	OSVQ
OsVQ22	Os06g0530600	LOC_Os06g33970	OSVQ
OsVQ23	Os06g0603300	LOC_Os06g40090	OSVQ
OsVQ24	Os06g0618700	LOC_Os06g41450	OSVQ
OsVQ25	Os06g0666400	LOC_Os06g45570	OSVQ
OsVQ26	Os07g0161700	LOC_Os07g06750	OSVQ
OsVQ27	Os07g0161900	LOC_Os07g06760	OSVQ
OsVQ28	Os07g0162000	LOC_Os07g06790	OSVQ
OsVQ29	Os07g0624200	LOC_Os07g43140	OSVQ
OsVQ3	Os01g0747800	LOC_Os01g54400	OSVQ
OsVQ30	Os07g0686600	LOC_Os07g48710	OSVQ
OsVQ31	Os07g0687400	LOC_Os07g48800	OSVQ
OsVQ32	Os08g0102900	LOC_Os08g01260	OSVQ
OsVQ33	Os08g0409500	LOC_Os08g31660	OSVQ
OsVQ34	Os09g0365000	LOC_Os09g20020	OSVQ
OsVQ35	Os09g0370500	LOC_Os09g20460	OSVQ
OsVQ36	Os10g0101800	LOC_Os10g01240	OSVQ
OsVQ37	Os11g0131100	LOC_Os11g03660	OSVQ
OsVQ38	Os11g0235900	LOC_Os11g12790	OSVQ
OsVQ39	Os12g0127800	LOC_Os12g03420	OSVQ
OsVQ4	Os01g0808900	LOC_Os01g59410	OSVQ
OsVQ5	Os02g0173200	LOC_Os02g07690	OSVQ
OsVQ6	Os02g0251800	LOC_Os02g15280	OSVQ
OsVQ7	Os02g0251900	LOC_Os02g15290	OSVQ
